review_id,customer_id,product_category,review_text,star_rating,sentiment,review_date,verified_purchase
2823,19,Pullover,Really uncomfortable pullover. Couldn't wear it for more than an hour...,2,negative,2026-03-05,False
2995,1651,Bag,Had high hopes but this bag is really low quality. Stitching was already coming undone.,1,negative,2026-03-15,False
648,63,Pullover,Best pullover I've bought in a long time. Super comfortable too.,5,positive,2025-10-29,True
4866,755,Sneaker,Decent enough sneaker for casual wear. Not for ANYTHING special. The sneaker is okay. Nothing special but it does the job. Sizing runs slightly large.,4,neutral,2025-11-13,True
869,1157,Sneaker,Five stars.,4,positive,2025-12-28,True
4079,508,Trouser,"After wearing this trouser once, lost its shape completely. Extremely poor quality.",1,negative,2026-01-08,False
4100,1891,Sneaker,Can't believe this sneaker passed quality control. Multiple loose threads everywhere. ,1,negative,2026-02-28,True
5377,1853,Sandal,You get what you pay for with this sandal.,2,neutral,2025-11-02,True
1459,848,Bag,Finally found a bag that actually looks like the pictures. hte design is so elegant. Pleasantly surprised by this bag. Expected less for the price.,5,positive,2026-03-05,True
557,1215,Sneaker,Really good sneaker.,5,positive,2025-10-15,True
259,435,Shirt,The shirt is neither great nor terrible. Just average. Minor thread issue but nothing major.,4,positive,2026-03-10,True
5821,1473,Sneaker,This sneaker is a three out of five for me. The packaging was nice at least. ,3,neutral,2025-11-10,False
815,1726,Sneaker,Wore thsi sneaker to a wedding and got so many compliments. lovely!,5,positive,2025-12-01,True
5279,1351,Shirt,The material on this shirt feels so premium. perfect quality all around.,4,neutral,2026-02-25,True
5996,206,Ankle Boot,It's a standard ankle boot. Does what it's supposed to do. The color is a bit different than expected.,3,neutral,2026-02-28,True
687,291,Dress,"Perfect dress! True to size, great material, amazing color.",4,positive,2025-10-28,False
37,130,Shirt,Pleasantly surprised by this shirt. Expected less for the price. ,4,positive,2026-02-28,True
3716,1753,Trouser,Uncomfortable and poorly designed.,2,negative,2025-12-08,True
5916,888,Dress,This dress is nothing like the description.,3,neutral,2026-01-21,True
2430,748,Shirt,"Comfortable, stylish, adn well-made. thsi shirt checks all the boxes. Color is slightly different than shown.",4,positive,2026-02-09,True
1902,880,Sneaker,Really pleased with how this sneaker turned out. outstanding.,5,positive,2026-03-13,True
5188,1282,Sandal,"Middle of the road sandal. Some bussin aspects, some meh.",4,neutral,2026-01-14,True
4397,1262,Pullover,Tried to make it work but this pullover is just bad. There was a hole in the seam.,1,neutral,2026-01-26,False
3646,156,T-shirt,The t-shirt looked nothing like the picture. The material feels cheap and thin. ,1,negative,2025-09-23,False
4617,1777,Trouser,Can't even give this trouser away.,3,neutral,2025-12-12,True
3255,210,Pullover,The pullover looked nothing like the picture. Stitching was already coming undone.,3,negative,2026-02-17,False
2636,107,Coat,Five stars.,5,positive,2026-01-01,True
130,968,Bag,"Got this bag as a backup. It's decent, not amazing. It's good for the price point.",3,positive,2025-10-04,False
3448,962,Sandal,I bought this sandal for a a wedding and had to return it because It smells like chemicals..,1,negative,2025-11-04,True
2754,1720,Ankle Boot,The ankle boot started developed holes within a week. Absolute garbage. Would have been great if the quality matched. This ankle boot is nothing like the description. Very misleading.,2,neutral,2026-01-27,False
2451,1292,Dress,Pleasantly surprised by this dress. Expected less for th price. ,3,positive,2025-10-18,True
2996,896,Pullover,Looked great online but in person this pullover is a disaster.,2,negative,2026-01-01,True
4043,139,Bag,The bag looked nothing like the picture. There was a hole in the seam.,2,negative,2026-02-07,True
2722,1173,Bag,"Got this bag as a backup. It's decent, not amazing. It's good for the price point. Had high hopes but this bag is really low quality. The zipper broke on the first use.",2,negative,2026-02-03,True
2815,1682,Shirt,Not worth the money at all. The shirt feels like it'll fall apart any day.,2,negative,2025-10-13,True
4533,1575,Dress,Decent dress. th material could be better but the style is nice. It fits fine and looks okay. The dress is nothing to write home about though.,2,neutral,2026-01-06,True
2603,1790,Dress,The fit on this dress is spot on. No complaints.,4,positive,2025-11-18,False
603,1746,Bag,Got tons of compliments on this bag. Will order again. Color is slightly different than shown.,5,positive,2025-12-12,True
1782,576,Shirt,Wore this shirt to vacation and got so many compliments. perfect! ,4,positive,2025-09-20,True
4916,1362,Dress,Not blown away by this dress but I'll keep it. Not sure if I'd buy it again. ,3,neutral,2025-09-26,True
3698,1227,Ankle Boot,The quality just isn't there. This ankle boot feels flimsy and looks worse. ,1,negative,2026-01-28,True
5734,1337,Coat,"It's an average coat. The packaging was nice at least. Might keep it, might return it. ",3,neutral,2025-10-29,True
5111,914,Shirt,"The color of this shirt is completely different from what's shown. There was a hole in th seam. Wore this shirt a few times. It's fine, nothing special.",2,neutral,2025-11-27,False
5706,711,Ankle Boot,Average ankle boot. I don't love it but I don't hate it...,4,neutral,2026-01-29,True
4478,1430,Trouser,"The sizing is way off. Ordered my usual size but this trouser is enormous on me. Love the concept, hate the execution.",1,negative,2026-02-21,True
5311,263,Shirt,I'd give this shirt a solid B minus. Gets the job done.,4,neutral,2026-02-10,True
4756,496,Shirt,I'd give this shirt a solid B minus. Gets the job done.,2,neutral,2025-12-26,True
1547,493,Sandal,The sandal works for what I need.,5,positive,2025-11-08,False
2335,1505,Coat,This coat was a great find. Didn't expect it to be this nice.,5,positive,2025-11-09,True
1479,525,T-shirt,Can't believe how top-notch this t-shirt is for the price. Seriously impressed. ,4,positive,2025-12-08,True
5849,1266,Bag,Not blown away by this bag but I'll keep it. It's good for the price point.,3,neutral,2026-01-24,False
1730,560,Shirt,teh shirt arrived fast and looks even better in person. Love the texture. This shirt exceeded my expectations. Love the texture. 5 stars!,4,positive,2025-12-13,False
4893,1302,Bag,This bag is serviceable.,2,neutral,2026-01-04,True
711,1015,Coat,A+ qualiy. This coat feels like it should cost twice as much.,4,positive,2026-03-11,True
868,598,Ankle Boot,The fit on tihs ankle boot is spot on. No complaints.,3,positive,2025-12-01,False
2494,1317,Sneaker,"Super happy with this purchase. th sneaker is lovely and fits perfectly. Comfortable, stylish, and well-made. This sneaker checks all the boxes.",5,positive,2025-10-30,True
4886,382,Dress,Decent dress. The material could be better but the style is nice.,3,neutral,2025-10-10,True
1252,1855,T-shirt,The material on this t-shirt feels so premium. superb quality all around.,5,positive,2025-09-26,True
3181,1144,Ankle Boot,It fits fine and looks okay. The ankle boot is nothing to write home about though.,3,negative,2025-11-27,False
3647,1587,Sneaker,My daughter got this for me and I'm honestly embarrassed to wear it. There was a hole in the seam.,2,negative,2025-09-17,True
2211,638,Pullover,I'm obsessed with this pullover. The quality is top-notch. Already ordered another one. ,5,positive,2025-09-20,True
97,1764,Trouser,The trouser looked exactly like the photo. Very happy with it.,5,positive,2025-12-14,True
461,850,Trouser,Highly recommend this trouser. Great attention to detail. You won't be disappointed.  Not the softest material but looks great.,5,positive,2026-02-21,False
3825,1936,Bag,Major quality control issue with this bag. The zipper broke on the first use. Requesting a refund.  Would have been great if the quality matched. This bag is nothing like the description. Very misleading.,2,negative,2026-02-10,False
4213,205,Sneaker,Really uncomfortable sneaker. Couldn't wear it for more than an hour. The color was accurate to the picture.,1,negative,2025-11-25,False
168,1180,Sandal,Highly recomend this sandal. Shipping was fast too. You won't be disappointed.,4,positive,2026-02-10,True
2008,1972,Coat,Been looking for a coat like this forever. So glad I found it.,5,positive,2026-02-24,True
3420,628,Shirt,Three words: do not buy.,1,negative,2026-02-03,True
1270,569,Ankle Boot,Pleasantly surprised by this ankle boot. Expected less for the price.,4,positive,2025-09-26,True
1971,1351,Coat,Mixed feelings about this coat. Fits like a glove. but the material is thinner than expected.,3,positive,2026-01-30,False
5827,1160,Trouser,Love this trouser! Color is exactly as shown. Would definitely buy again.,3,neutral,2026-03-07,True
728,704,Ankle Boot,This ankle boot is a staple now. I wear it constantly. Minor thread issue but nothing major.,5,positive,2026-02-24,True
3251,1611,Bag,Major quality control issue with thsi bag. There was a hole in the seam. Requesting a refund.,2,negative,2026-01-06,True
445,751,Trouser,Ordered this trouser last week and already want another color. Sizing runs a little large but still works.,4,positive,2025-10-29,True
1224,1284,Bag,Highly recommend this bag. The design is so elegant. You won't be disappointed.,5,positive,2025-10-25,True
951,1657,Trouser,Been looking for a trouser like this forever. So glad I found it. Not the softest material but looks great.,5,positive,2025-09-18,False
680,1142,Pullover,Got tons of compliments on this pullover.,5,positive,2025-12-28,False
3336,1563,Dress,Really uncomfortable dress. Couldn't wear it for more than an hour...,3,negative,2025-10-27,False
982,504,Dress,Average dress. I don't love it but I don't hate it.,4,positive,2025-12-18,True
4033,1765,Shirt,Uncomfortable and poorly designed. This shirt is not worth your money.,1,negative,2025-10-06,True
430,1563,Sandal,absolutely love this sandal! Great attention to detail. Would definitely buy again.,5,positive,2025-11-14,False
625,760,Pullover,It fits fine nad looks okay. The pullover is nothing to write home about though.,5,positive,2025-10-02,True
5694,1720,Bag,The bag does its job. Would I recommend it? Maybe. ,3,neutral,2025-09-22,False
2257,1776,Dress,The material on this dress feels so premium. amazing quality all around...,4,positive,2025-12-30,True
1857,522,Ankle Boot,"Middle of the road ankle boot. Some good aspects, some meh. Color is slightly different than shown.",5,positive,2025-11-05,True
1211,723,Pullover,Super happy with this purchse. The pullover is lovely and fits perfectly.,5,positive,2025-12-27,True
1623,1162,Sneaker,Passable sneaker. My expectations were met but not exceeded.,5,positive,2026-02-25,True
3351,67,Pullover,The pullover started started falling apart within a week. Absolute garbage.,1,negative,2026-02-08,True
5766,424,Pullover,Would consider buying this pullover again if it went on sale. Nothing wrong with it really...,3,negative,2026-03-06,True
4576,1562,Coat,"The quality is acceptable for a coat at this price point. Not sure if I'd buy it again.  Good in some ways, bad in others.",3,neutral,2026-02-20,False
5539,757,Sneaker,Bought this sneaker on a whim and it's become my favorite piece. Great attention to detail.,2,neutral,2025-09-23,True
1520,715,Sneaker,Bought this sneaker on a whim and it's become my favorite piece.,5,positive,2025-10-04,True
1701,404,Dress,A+ quality. This dress feels like it should cost twice as much.,5,positive,2025-10-07,True
618,732,Trouser,I've seen worse and I've seen better. This trouser is right in the middle.,5,positive,2026-01-25,True
4438,1189,Shirt,"Middle of the road shirt. Some good aspects, some meh...",1,negative,2026-01-05,True
249,1736,T-shirt,Super happy with this purchase. The t-shirt is lovely and fits perfectly.,5,positive,2026-02-25,False
5615,1338,Bag,tihs bag is a three out of five for me. The packaging was nice at least.,4,neutral,2025-09-26,False
5563,417,Shirt,The shirt works for what I need. Wouldn't rave about it though.,3,neutral,2025-10-15,True
2206,145,Shirt,Got this shirt for my daughter and they absolutely love it. Color is exactly as shown. ,5,positive,2026-01-02,False
